country_code,country_name_tourism,year,value,indicator,country_name_wdi,EN.POP.DNST,IS.AIR.PSGR,IT.NET.USER.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SH.MED.BEDS.ZS,SH.XPD.CHEX.PC.CD,SP.DYN.LE00.IN,SP.POP.TOTL
SR,Suriname,2018,,ST.INT.ARVL,Suriname,3.73510639152873,272347.0,55.1,3996198866.57453,4.94827108468886,6665.74180472239,2.88,445.90789795,71.468,599513.0
SE,Sweden,2024,,ST.INT.ARVL,Sweden,,,95.5293,610117791237.089,0.973832212948594,57723.2345031532,,,,10569709.0
SE,Sweden,2023,,ST.INT.ARVL,Sweden,25.8713678886243,,95.7033,585489968189.064,-0.114161935397789,55567.0890080496,,6152.33300781,83.309756097561,10536632.0
SE,Sweden,2022,,ST.INT.ARVL,Sweden,25.7487256923983,,95.0097,579895717343.956,1.45928849980044,55296.9371472535,,5943.36132813,83.0585365853659,10486941.0
SE,Sweden,2021,,ST.INT.ARVL,Sweden,25.5740792575133,20067143.633,94.6703,637186904843.636,5.93750858896414,61174.9680215622,,6842.46044922,83.0560975609756,10415811.0
SE,Sweden,2020,1957000.0,ST.INT.ARVL,Sweden,25.4209438224317,14105839.7975,94.5394,545147614972.141,-2.0053375219518,52653.7565934247,2.05,6003.09375,82.3560975609756,10353442.0
SE,Sweden,2019,7616000.0,ST.INT.ARVL,Sweden,25.2378879395011,50957868.602,94.4934,532169294165.94,2.54964787203104,51773.0464558993,2.07,5652.98974609,83.109756097561,10278887.0
SE,Sweden,2018,7440000.0,ST.INT.ARVL,Sweden,24.9814588688378,51473905.0,89.247,551312498430.164,1.90296457254834,54181.9069780904,2.14,6005.06591797,82.5585365853659,10175214.0
CH,Switzerland,2024,,ST.INT.ARVL,Switzerland,,,,936564198048.516,1.30233332541106,103669.872008144,,,,9034102.0
CH,Switzerland,2023,,ST.INT.ARVL,Switzerland,224.960167938804,,97.3444,894424821645.205,0.683328174376044,100631.802755125,,,84.0560975609756,8888093.0
CH,Switzerland,2022,,ST.INT.ARVL,Switzerland,222.150599739861,,96.4528,828508926958.393,3.04406102969423,94394.5106803525,,10963.43066406,83.6048780487805,8777088.0
CH,Switzerland,2021,,ST.INT.ARVL,Switzerland,220.31454103721,10988881.272,95.5694,815309330986.719,5.55962020605844,93664.7736696111,4.44,11262.23046875,83.7512195121951,8704546.0
CH,Switzerland,2020,,ST.INT.ARVL,Switzerland,218.63446962171,9009607.2,94.3499,741999406005.627,-2.14173712008038,85897.7843338323,4.48,10348.34667969,83.0,8638167.0
CH,Switzerland,2019,11818000.0,ST.INT.ARVL,Switzerland,217.042781721823,30339654.0,93.1461,721369112726.724,1.14198218965691,84121.9310304414,4.59,9646.91308594,83.9048780487805,8575280.0
CH,Switzerland,2018,11715000.0,ST.INT.ARVL,Switzerland,215.500094533915,28857994.0,91.8,725568717468.001,2.86044579439036,85217.3691512274,4.63,9577.30273438,83.7536585365854,8514329.0
SY,Syrian Arab Republic,2024,,ST.INT.ARVL,Syrian Arab Republic,,,,,,,,,,24672760.0
SY,Syrian Arab Republic,2023,,ST.INT.ARVL,Syrian Arab Republic,128.490023416653,,,19993439949.5435,-1.20726420279644,847.372723418531,,,72.12,23594623.0
SY,Syrian Arab Republic,2022,,ST.INT.ARVL,Syrian Arab Republic,122.323002777324,,,23622827079.5047,0.732781301861365,1051.67149587463,,34.36484528,72.79,22462173.0
SY,Syrian Arab Republic,2021,,ST.INT.ARVL,Syrian Arab Republic,117.784888090181,672219.0,,14353205678.4991,1.85421590064124,663.614245706815,1.43,25.79880524,72.418,21628839.0
SY,Syrian Arab Republic,2020,,ST.INT.ARVL,Syrian Arab Republic,114.629575777378,299469.0,,12047752036.091,-0.697154504235129,572.355289831901,1.39,30.63546944,71.944,21049429.0
SY,Syrian Arab Republic,2019,2424000.0,ST.INT.ARVL,Syrian Arab Republic,110.839917224854,18456.6450466215,34.65,22583045060.0821,1.22070522070523,1109.53926036049,1.26,50.25953293,70.97,20353534.0
SY,Syrian Arab Republic,2018,1802000.0,ST.INT.ARVL,Syrian Arab Republic,106.615721831945,17896.9211653632,33.77,21497782867.6426,1.39317607830837,1098.0668642357,1.26,43.59334946,67.371,19577845.0
TJ,Tajikistan,2024,,ST.INT.ARVL,Tajikistan,,,,14204575548.5536,8.39999980983981,1341.20229027672,,,,10590927.0
TJ,Tajikistan,2023,,ST.INT.ARVL,Tajikistan,74.8598530153469,,56.791,12244169292.7998,8.29999921651935,1178.47990060249,,,71.79,10389799.0
TJ,Tajikistan,2022,,ST.INT.ARVL,Tajikistan,73.3642337344189,,53.1078,10713525200.3998,8.00000033846364,1052.17949484894,,78.61326599,71.562,10182222.0
TJ,Tajikistan,2021,,ST.INT.ARVL,Tajikistan,71.8128683622739,125163.504,49.8409,8937805347.13963,9.39999955037523,896.748053372182,4.32,75.10315704,69.594,9966908.0
TJ,Tajikistan,2020,,ST.INT.ARVL,Tajikistan,70.2450464730888,260316.0,27.5441,8133963550.65742,4.40000111553493,834.311715460625,4.36,74.17329407,68.605,9749310.0
TJ,Tajikistan,2019,,ST.INT.ARVL,Tajikistan,68.6646444268319,539094.616,,8300813599.3084,7.40000016310556,871.022372934846,4.35,60.51568222,70.962,9529966.0
TJ,Tajikistan,2018,1035000.0,ST.INT.ARVL,Tajikistan,67.060544707832,492320.0,,7764999999.45362,7.5999988895536,834.288404578801,4.43,58.51539993,70.737,9307333.0
TZ,Tanzania,2024,,ST.INT.ARVL,Tanzania,,,,78779864877.3018,5.5263138305945,1185.74548339844,,,,68560157.0
TZ,Tanzania,2023,,ST.INT.ARVL,Tanzania,75.2061481146986,,29.0638,79062403836.8432,5.06952353203394,1224.48962402344,,,66.995,66617606.0
TZ,Tanzania,2022,,ST.INT.ARVL,Tanzania,73.0546635809438,,22.101,75769974505.0106,4.56600576430955,1207.85302734375,,35.64775848,66.879,64711821.0
TZ,Tanzania,2021,,ST.INT.ARVL,Tanzania,70.9306976744186,1146973.0,19.0314,70655628147.8986,4.32138429480482,1159.85656738281,,37.56311798,66.131,62830412.0
TZ,Tanzania,2020,,ST.INT.ARVL,Tanzania,68.8335944908557,823670.0,17.7693,66068737786.0639,1.99196460647855,1117.41528320313,0.63,31.72098923,66.771,60972798.0
TZ,Tanzania,2019,1527000.0,ST.INT.ARVL,Tanzania,66.8038959132987,1498093.0,16.5909,61026731925.9213,5.79999999996723,1063.32250976563,0.61,39.98176956,66.007,59174891.0
TZ,Tanzania,2018,1506000.0,ST.INT.ARVL,Tanzania,64.842114472793,1698386.0,15.4907,57003712892.0858,5.46808181528009,1023.10626220703,0.43,41.28152084,65.488,57437145.0
TH,Thailand,2024,,ST.INT.ARVL,Thailand,,,90.8672,526411265427.683,2.52596175771495,7345.13569000377,,,,71668011.0
TH,Thailand,2023,,ST.INT.ARVL,Thailand,140.348088629646,,89.5353,515906283940.933,2.01775095328327,7195.10130919449,,,76.412,71702435.0
TH,Thailand,2022,,ST.INT.ARVL,Thailand,140.412474309538,,87.9772,495644697587.661,2.58037874709827,6909.35281815827,,369.97647095,75.291,71735329.0
TH,Thailand,2021,,ST.INT.ARVL,Thailand,140.396821233534,12734583.0,85.2696,506194668789.937,1.55216608426647,7057.20754802279,2.34,363.72845459,77.606,71727332.0
TH,Thailand,2020,,ST.INT.ARVL,Thailand,140.228785061364,28179302.666,77.8437,500461898480.246,-6.05003846851622,6985.64393892574,2.33,304.3817749,77.331,71641484.0
TH,Thailand,2019,39916000.0,ST.INT.ARVL,Thailand,139.995441288731,76344410.0,66.6524,543976691793.886,2.11455779628278,7605.69657797759,2.22,288.31097412,77.197,71522271.0
TH,Thailand,2018,38178000.0,ST.INT.ARVL,Thailand,139.709289670966,76053042.754,56.8175,506754208404.485,4.22287028746071,7099.77650081458,2.1,274.71221924,77.19,71376079.0
TL,Timor-Leste,2024,,ST.INT.ARVL,Timor-Leste,,,,1881265333.4187,-2.18912155633342,1343.14886031844,,,,1400638.0
TL,Timor-Leste,2023,,ST.INT.ARVL,Timor-Leste,93.0925353059852,,34.0207,2079916909.49485,-18.1247909563732,1502.51964514186,,,67.689,1384286.0
TL,Timor-Leste,2022,,ST.INT.ARVL,Timor-Leste,92.0843981170141,,34.5102,3208593982.01071,-20.5415847471733,2343.24523350389,,174.91215515,67.368,1369295.0
TL,Timor-Leste,2021,,ST.INT.ARVL,Timor-Leste,90.7961667787492,,35.042,3624889673.07263,5.31553853667641,2684.82702378987,,132.07870483,66.199,1350139.0
TL,Timor-Leste,2020,,ST.INT.ARVL,Timor-Leste,89.1763954270343,,32.0127,2162619240.86927,31.961918565387,1630.86938521256,,118.49451447,66.919,1326053.0
TL,Timor-Leste,2019,74800.0030517578,ST.INT.ARVL,Timor-Leste,87.4878950907868,,28.0046,2032550389.41316,23.4120135843883,1562.36458068032,,78.01346588,66.496,1300945.0
TL,Timor-Leste,2018,74599.9984741211,ST.INT.ARVL,Timor-Leste,85.8075991930061,,27.6,1555988614.43594,0.000114754914861237,1219.46599728983,,78.07413483,66.204,1275959.0
TG,Togo,2024,,ST.INT.ARVL,Togo,,,,9925732119.72034,5.30000531416641,1043.14092889765,,,,9515236.0
TG,Togo,2023,,ST.INT.ARVL,Togo,171.067052767053,,37.0223,9171261837.57103,6.40792215636242,985.697512629974,,,62.739,9304337.0
TG,Togo,2022,,ST.INT.ARVL,Togo,167.121492921493,,35.5105,8169476148.95692,5.75954251521733,898.758154410712,,54.01099014,62.29,9089738.0
TG,Togo,2021,,ST.INT.ARVL,Togo,163.235502849789,672184.0,30.3384,8342243645.94438,5.99087610392314,939.613373786407,,52.72237015,61.328,8878379.0
TG,Togo,2020,482000.0,ST.INT.ARVL,Togo,159.399154256297,320806.0,29.0237,7400284167.78479,1.99215501870344,853.578220263722,,52.75213242,61.123,8669720.0
TG,Togo,2019,876000.0,ST.INT.ARVL,Togo,155.599705828277,633629.0,20.7273,6992700101.37188,4.92292591685973,826.260654099894,0.58,48.85387421,61.055,8463068.0
TG,Togo,2018,573000.0,ST.INT.ARVL,Togo,151.843684500827,566295.0,15.5,7029300383.08031,4.7950602703237,851.130806891807,0.65,52.43610382,60.601,8258778.0
TO,Tonga,2024,,ST.INT.ARVL,Tonga,,,,,,,,,,104175.0
TO,Tonga,2023,,ST.INT.ARVL,Tonga,145.273611111111,,58.5334,508735107.033734,2.08415583636545,4863.76384632192,,,72.895,104597.0
TO,Tonga,2022,,ST.INT.ARVL,Tonga,145.891666666667,,57.7181,518180029.413435,-2.3098644452046,4933.07466930785,,378.30541992,72.635,105042.0
TO,Tonga,2021,,ST.INT.ARVL,Tonga,146.513888888889,,57.5486,518228028.701685,0.362604273010447,4912.57966349119,,341.50390625,72.13,105490.0
TO,Tonga,2020,,ST.INT.ARVL,Tonga,146.811111111111,,,496856303.949489,1.78339589901164,4700.44940541029,,256.30737305,72.379,105704.0
TO,Tonga,2019,94000.0,ST.INT.ARVL,Tonga,146.7625,,,494197853.971842,-0.208433391421963,4676.84802517145,,260.73986816,72.292,105669.0
TO,Tonga,2018,77300.0030517578,ST.INT.ARVL,Tonga,146.620833333333,,,489714529.780507,0.687546506680718,4638.8978542585,,272.08758545,72.169,105567.0
TT,Trinidad and Tobago,2024,,ST.INT.ARVL,Trinidad and Tobago,,,,26428963758.1307,1.65060334585279,19314.7163432664,,,,1368333.0
TT,Trinidad and Tobago,2023,,ST.INT.ARVL,Trinidad and Tobago,266.571150097466,,84.6994,25489373405.0619,1.42711339770401,18639.259241294,,,73.49,1367510.0
TT,Trinidad and Tobago,2022,,ST.INT.ARVL,Trinidad and Tobago,266.238791423002,,84.4957,28510328245.1372,1.08222233950819,20874.37682915,,1292.01806641,73.331,1365805.0
TT,Trinidad and Tobago,2021,,ST.INT.ARVL,Trinidad and Tobago,266.580506822612,652148.0,84.3658,24177305760.2763,-0.911992866865646,17679.1812561341,1.61,1173.39306641,71.111,1367558.0
TT,Trinidad and Tobago,2020,141000.0,ST.INT.ARVL,Trinidad and Tobago,266.418128654971,677670.0,77.2813,20991339706.5613,-8.90279446006656,15358.8612973066,1.92,1051.83642578,72.645,1366725.0
TT,Trinidad and Tobago,2019,480000.0,ST.INT.ARVL,Trinidad and Tobago,265.884015594542,2583595.0,75.0,23588037786.7403,0.471813384187158,17293.4730123427,1.9,1097.20556641,72.836,1363985.0
TT,Trinidad and Tobago,2018,501000.0,ST.INT.ARVL,Trinidad and Tobago,264.949902534113,2458183.0,72.8,23888910151.9167,-0.985525082864029,17575.8042838042,2.38,1080.45397949,72.658,1359193.0
TN,Tunisia,2024,,ST.INT.ARVL,Tunisia,,,,53409988744.5968,1.35065253490181,4350.3717971875,,,,12277109.0
TN,Tunisia,2023,,ST.INT.ARVL,Tunisia,78.530065653965,,72.3542,48196281783.9479,0.0391565674939329,3950.3753419816,,,76.508,12200431.0
TN,Tunisia,2022,,ST.INT.ARVL,Tunisia,78.0080715756952,,70.5532,44948769171.285,2.67331821840567,3708.8481241036,,265.85464478,76.05,12119334.0
TN,Tunisia,2021,,ST.INT.ARVL,Tunisia,77.5529222451081,1675777.0,68.3155,47073234359.1819,4.7363207484732,3906.93926319391,2.42,270.34024048,72.893,12048622.0
TN,Tunisia,2020,2012000.0,ST.INT.ARVL,Tunisia,77.0729724510814,1381745.0,68.5564,42491780918.361,-9.01193412390238,3548.65363663803,2.38,250.46203613,75.004,11974057.0
TN,Tunisia,2019,9429000.0,ST.INT.ARVL,Tunisia,76.4358972708548,4335325.0,66.7,41905642418.825,1.58784665466504,3528.87213306798,1.79,212.60031128,75.599,11875081.0
TN,Tunisia,2018,8299000.0,ST.INT.ARVL,Tunisia,75.7306513903193,4274199.0,64.1908,42686504459.801,2.62493010870395,3628.10366464236,1.79,215.418396,75.37,11765514.0
TR,Turkiye,2024,,ST.INT.ARVL,Turkiye,,,87.3079,1323254808058.74,3.18402435479221,15473.2872636856,,,,85518661.0
TR,Turkiye,2023,,ST.INT.ARVL,Turkiye,110.866214934449,,85.9607,1118252958513.72,5.11116818488702,13105.6585004778,,,77.156,85325965.0
TR,Turkiye,2022,,ST.INT.ARVL,Turkiye,110.416580694619,,83.4372,907118434653.505,5.53342787492781,10674.504157865,,385.87997437,77.591,84979913.0
TR,Turkiye,2021,,ST.INT.ARVL,Turkiye,109.334768655068,69065868.0,81.4084,819865223976.115,11.4393956926566,9743.21277804855,,431.33978271,75.722,84147318.0
TR,Turkiye,2020,15971000.0,ST.INT.ARVL,Turkiye,108.343853540013,44722690.061,77.6696,720338490327.248,1.85987303976462,8638.73903848102,2.99,386.2593689,76.525,83384680.0
TR,Turkiye,2019,51747000.0,ST.INT.ARVL,Turkiye,107.297584553617,111131475.0,73.9767,761005915750.925,0.818514526726673,9215.44049888114,2.84,388.67486572,77.737,82579440.0
TR,Turkiye,2018,46113000.0,ST.INT.ARVL,Turkiye,105.774468250978,115595495.817,71.0428,778972108040.602,3.0131703931215,9568.83506330228,2.8,380.27835083,77.454,81407204.0
TM,Turkmenistan,2024,,ST.INT.ARVL,Turkmenistan,,,,64239891739.3311,2.26411722659043,8571.60702949432,,,,7494498.0
TM,Turkmenistan,2023,,ST.INT.ARVL,Turkmenistan,15.6713510522844,,,60628857142.8571,6.30015758549871,8232.65225980002,,,70.073,7364438.0
TM,Turkmenistan,2022,,ST.INT.ARVL,Turkmenistan,15.3856808460835,,,58972000000.0,6.19999993621698,8156.35211950774,,579.15454102,69.913,7230193.0
TM,Turkmenistan,2021,,ST.INT.ARVL,Turkmenistan,15.0917008916222,648370.136,,50007428571.4286,6.20000001747076,7051.20211079213,4.03,471.86325073,69.353,7092043.0
TM,Turkmenistan,2020,,ST.INT.ARVL,Turkmenistan,14.7892494626859,1084543.419,,45818000000.0,5.900000048526,6592.60146027748,4.09,420.0083313,68.846,6949912.0
TM,Turkmenistan,2019,,ST.INT.ARVL,Turkmenistan,14.4786329878918,2081424.32,,45232857142.8571,6.30000004226711,6648.0348960628,4.13,432.78118896,69.405,6803944.0
TM,Turkmenistan,2018,,ST.INT.ARVL,Turkmenistan,14.1627987147022,2457474.0,,40765428571.4286,6.19999994137119,6125.05169712085,4.19,411.32562256,69.272,6655524.0
TC,Turks and Caicos Islands,2024,,ST.INT.ARVL,Turks and Caicos Islands,,,,1745378000.0,5.63682517443362,37506.7798431288,,,,46535.0
TC,Turks and Caicos Islands,2023,,ST.INT.ARVL,Turks and Caicos Islands,48.6294736842105,,,1638653000.0,13.7311481139228,35470.2151608295,,,78.008,46198.0
TC,Turks and Caicos Islands,2022,,ST.INT.ARVL,Turks and Caicos Islands,48.26,,,1434119000.0,14.0871234168153,31280.5418020808,,,77.918,45847.0
TC,Turks and Caicos Islands,2021,,ST.INT.ARVL,Turks and Caicos Islands,47.6242105263158,,,1236459000.0,29.6293781722414,27329.2885087196,,,77.234,45243.0
TC,Turks and Caicos Islands,2020,370399.993896484,ST.INT.ARVL,Turks and Caicos Islands,46.7221052631579,,,918387000.0,-33.8170973434652,20690.9160546118,,,77.499,44386.0
TC,Turks and Caicos Islands,2019,1599000.0,ST.INT.ARVL,Turks and Caicos Islands,45.4378947368421,,,1371838000.0,4.98170549382992,31780.5217068989,,,77.691,43166.0
TC,Turks and Caicos Islands,2018,1463000.0,ST.INT.ARVL,Turks and Caicos Islands,43.7463157894737,,,1314329000.0,91.1370388737081,31625.616593277,,,77.596,41559.0
TV,Tuvalu,2024,,ST.INT.ARVL,Tuvalu,,,,,,,,,,9646.0
TV,Tuvalu,2023,,ST.INT.ARVL,Tuvalu,327.2,,74.3146,62280311.5852172,3.85280919517032,6344.7750188689,,,67.105,9816.0
TV,Tuvalu,2022,,ST.INT.ARVL,Tuvalu,333.066666666667,,73.5846,59065982.0873657,0.677309361438304,5911.32727055301,,1084.66955566,66.852,9992.0
TV,Tuvalu,2021,,ST.INT.ARVL,Tuvalu,339.8,,73.3124,60196405.7138393,1.8041359113616,5905.08198095343,,1152.32275391,65.824,10194.0
TV,Tuvalu,2020,,ST.INT.ARVL,Tuvalu,346.633333333333,,61.0265,51746594.3148543,-4.27493206901397,4976.11254109571,,923.06542969,66.357,10399.0
TV,Tuvalu,2019,3599.99990463257,ST.INT.ARVL,Tuvalu,352.7,,50.7996,54123198.5662913,13.8220984406966,5115.13075950206,,1128.93554688,66.109,10581.0
TV,Tuvalu,2018,3200.00004768372,ST.INT.ARVL,Tuvalu,358.366666666667,,42.2865,48015259.8751356,1.38728384151602,4466.12034928245,,816.8225708,65.871,10751.0
UG,Uganda,2024,,ST.INT.ARVL,Uganda,,,8.94983,53651874313.9836,6.13645201846398,1072.71369837695,,,,50015092.0
UG,Uganda,2023,,ST.INT.ARVL,Uganda,242.65210951526,,15.2524,48768955859.2834,5.33697295511469,1002.30913908852,,,68.252,48656601.0
UG,Uganda,2022,,ST.INT.ARVL,Uganda,235.950124675843,,11.1246,45565333216.4142,4.58802192181773,963.067314233497,,44.14502716,67.675,47312719.0
UG,Uganda,2021,,ST.INT.ARVL,Uganda,228.959355675244,16490.0,10.0,40529788744.0595,3.53658034070898,882.791717442001,,51.03484726,66.45,45910930.0
UG,Uganda,2020,473000.0,ST.INT.ARVL,Uganda,221.709315778975,4946.0,7.4,37600368239.8824,2.95130642218098,845.76646385001,,44.73381805,66.41,44457152.0
UG,Uganda,2019,1543000.0,ST.INT.ARVL,Uganda,214.440639337722,19822.5,,35353061007.9635,6.43874503276439,822.171150141651,,33.36559677,66.354,42999637.0
UG,Uganda,2018,1506000.0,ST.INT.ARVL,Uganda,207.290200478755,21212.0,,32927025619.6795,6.30392378262997,792.16570022814,,32.9515686,65.775,41565831.0
UA,Ukraine,2024,,ST.INT.ARVL,Ukraine,,,,190741263731.535,2.91382221470535,5389.47314453125,,,,37860221.0
UA,Ukraine,2023,,ST.INT.ARVL,Ukraine,65.1239834311357,,82.3755,181221517868.744,5.53473354745886,5139.59814453125,,,73.422,37732836.0
UA,Ukraine,2022,,ST.INT.ARVL,Ukraine,70.8470245081118,,82.6753,161989520721.19,-28.7585842155085,4199.6708984375,,,72.658,41048766.0
UA,Ukraine,2021,,ST.INT.ARVL,Ukraine,76.4560579910252,3282709.0,79.2183,199765859570.935,3.44562065945944,4775.94580078125,,369.90487671,71.631,44298640.0
UA,Ukraine,2020,3382000.0,ST.INT.ARVL,Ukraine,77.1142802899551,1801014.0,75.0379,156617722013.342,-3.75281793983162,3709.76928710938,6.26,265.07846069,73.283,44680014.0
UA,Ukraine,2019,13710000.0,ST.INT.ARVL,Ukraine,77.5931273731446,7604522.332,70.1248,153883047509.577,3.19950386354134,3619.86157226563,6.67,242.81388855,73.92,44957458.0
UA,Ukraine,2018,14342000.0,ST.INT.ARVL,Ukraine,78.0271090783569,7854842.0,62.5532,130891088293.55,3.48836234022659,3059.0517578125,6.79,217.73760986,73.569,45208907.0
AE,United Arab Emirates,2024,,ST.INT.ARVL,United Arab Emirates,,,100.0,537078829135.466,3.76161544553149,49377.5643384379,,,,10876981.0
AE,United Arab Emirates,2023,,ST.INT.ARVL,United Arab Emirates,147.616882568291,,100.0,514130432648.06,3.61870653118159,49040.6947521035,,,82.909,10483751.0
AE,United Arab Emirates,2022,,ST.INT.ARVL,United Arab Emirates,141.861123627147,,100.0,502731935194.01,7.50969703496445,49899.0652975197,,2314.74511719,80.487,10074977.0
AE,United Arab Emirates,2021,,ST.INT.ARVL,United Arab Emirates,134.823317375387,28422616.0,100.0,415178792756.978,4.35475529659919,43360.0211001327,1.98,2249.96313477,79.083,9575152.0
AE,United Arab Emirates,2020,8084000.0,ST.INT.ARVL,United Arab Emirates,132.371698113208,26116897.0,100.0,349473015330.157,-4.95705243303316,37173.8754093066,1.94,2154.41113281,81.936,9401038.0
AE,United Arab Emirates,2019,25282000.0,ST.INT.ARVL,United Arab Emirates,133.001760067587,93995208.09,99.15,417989721742.682,1.10834813453296,44251.4541398817,1.87,1962.46728516,82.596,9445785.0
AE,United Arab Emirates,2018,23092000.0,ST.INT.ARVL,United Arab Emirates,131.606603773585,95758342.0,98.45,427049432157.931,1.31391388153578,45689.8570049401,1.63,1872.58422852,82.449,9346701.0
GB,United Kingdom,2024,,ST.INT.ARVL,United Kingdom,,,,3643834188782.91,1.10066786639271,52636.7865943853,,,,69226000.0
GB,United Kingdom,2023,,ST.INT.ARVL,United Kingdom,283.106683751498,,96.2988,3369861888972.88,0.39708234553963,49200.8101526146,,5366.77685547,81.2380975609756,68492000.0
GB,United Kingdom,2022,,ST.INT.ARVL,United Kingdom,279.436200553879,,96.2989,3114042471144.39,4.83908517877134,46062.9914079698,,5035.6171875,81.0112195121951,67604000.0
GB,United Kingdom,2021,,ST.INT.ARVL,United Kingdom,276.873475798785,26631932.0,96.1965,3143323050707.26,8.57595087393024,46926.475736105,2.35,5612.04931641,80.6473170731707,66984000.0
GB,United Kingdom,2020,11101000.0,ST.INT.ARVL,United Kingdom,275.881453312942,30237827.0,94.8182,2696778386607.65,-10.296918859171,40404.8062238951,2.43,4816.15283203,80.331756097561,66744000.0
GB,United Kingdom,2019,40857000.0,ST.INT.ARVL,United Kingdom,275.414376059191,142392528.0,92.5166,2851407164907.81,1.62447518038404,42794.0022648288,2.45,4258.63476563,81.3691219512195,66631000.0
GB,United Kingdom,2018,40283000.0,ST.INT.ARVL,United Kingdom,274.000744016864,165388610.0,90.692,2871340347581.79,1.40519025981538,43315.4874501318,2.5,4219.48632813,81.2560975609756,66289000.0
US,United States,2024,,ST.INT.ARVL,United States,,,,29184890000000.0,2.79619035621393,85809.9003846356,,,,340110988.0
US,United States,2023,,ST.INT.ARVL,United States,36.8198061311277,,93.1444,27720709000000.0,2.88755600905984,82304.6204272866,,,78.3853658536585,336806231.0
US,United States,2022,,ST.INT.ARVL,United States,36.5149212564854,,92.2016,26006893000000.0,2.5123753198332,77860.9112908848,,12434.43359375,77.4341463414634,334017321.0
